Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     485             std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() <cycle 2> [554]
                0.00    0.00     485             void std::allocator_traits<std::allocator<sphere> >::destroy<sphere>(std::allocator<sphere>&, sphere*) <cycle 2> [550]
                0.00    0.00     485             void __gnu_cxx::new_allocator<sphere>::destroy<sphere>(sphere*) <cycle 2> [538]
-----------------------------------------------
                0.01    0.00 4665236/4665236     aabb::hit(Ray const&, Interval) const [15]
[94]     1.2    0.01    0.00 4665236         double const& std::max<double>(double const&, double const&) [94]
-----------------------------------------------
                0.00    0.00       8/3696777     cross(Vec3 const&, Vec3 const&) [273]
                0.00    0.00    3496/3696777     aabb::aabb(Vec3 const&, Vec3 const&) [191]
                0.00    0.00  241933/3696777     Camera::get_ray(int, int) const [17]
                0.00    0.00  316083/3696777     dot(Vec3 const&, Vec3 const&) [138]
                0.00    0.00  847439/3696777     operator-(Vec3 const&, Vec3 const&) [108]
                0.00    0.00  904778/3696777     operator*(double, Vec3 const&) [80]
                0.00    0.00 1383040/3696777     operator+(Vec3 const&, Vec3 const&) [38]
[95]     1.2    0.01    0.00 3696777         Vec3::get_x() const [95]
-----------------------------------------------
                0.00    0.00       1/916218      __static_initialization_and_destruction_0(int, int) [277]
                0.00    0.00       1/916218      __static_initialization_and_destruction_0(int, int) [278]
                0.00    0.00    2622/916218      aabb::aabb(Vec3 const&, Vec3 const&) [191]
                0.00    0.00  248605/916218      Camera::ray_color(Ray const&, int, hittable_list const&) [12]
                0.00    0.00  255655/916218      hittable_list::hit(Ray const&, Interval, hit_record&) const [13]
                0.00    0.00  409334/916218      bvh_node::hit(Ray const&, Interval, hit_record&) const [14]
[96]     1.2    0.01    0.00  916218         Interval::Interval(double, double) [96]
-----------------------------------------------
                0.01    0.00  711356/711356      Color::write_color(int, int, char*) [102]
[97]     1.2    0.01    0.00  711356         Interval::clamp(double) const [97]
-----------------------------------------------
                0.00    0.00     207/508810      refract(Vec3 const&, Vec3 const&, double) [192]
                0.00    0.00   37652/508810      random_unit_vec_rejection_method() [50]
                0.00    0.00  228916/508810      Vec3::get_length() const [131]
                0.00    0.00  242035/508810      sphere::hit(Ray const&, Interval, hit_record&) const [30]
[98]     1.2    0.01    0.00  508810         Vec3::length_squared() const [98]
-----------------------------------------------
                0.00    0.01  230099/230099      Camera::render(hittable_list const&, char*) [21]
[99]     1.2    0.00    0.01  230099         std::function<void ()>::function<Camera::render(hittable_list const&, char*)::{lambda()#1}, void>(Camera::render(hittable_list const&, char*)::{lambda()#1}&&) [99]
                0.00    0.01  228514/228514      void std::_Function_base::_Base_manager<Camera::render(hittable_list const&, char*)::{lambda()#1}>::_M_init_functor<Camera::render(hittable_list const&, char*)::{lambda()#1}>(std::_Any_data&, Camera::render(hittable_list const&, char*)::{lambda()#1}&&) [100]
                0.00    0.00  230041/687374      Camera::render(hittable_list const&, char*)::{lambda()#1}&& std::forward<Camera::render(hittable_list const&, char*)::{lambda()#1}>(std::remove_reference<Camera::render(hittable_list const&, char*)::{lambda()#1}>::type&) [304]
                0.00    0.00  228756/1158647     std::_Function_base::_Function_base() [290]
                0.00    0.00  228614/228614      bool std::_Function_base::_Base_manager<Camera::render(hittable_list const&, char*)::{lambda()#1}>::_M_not_empty_function<Camera::render(hittable_list const&, char*)::{lambda()#1}>(Camera::render(hittable_list const&, char*)::{lambda()#1} const&) [347]
-----------------------------------------------
                0.00    0.01  228514/228514      std::function<void ()>::function<Camera::render(hittable_list const&, char*)::{lambda()#1}, void>(Camera::render(hittable_list const&, char*)::{lambda()#1}&&) [99]
[100]    1.2    0.00    0.01  228514         void std::_Function_base::_Base_manager<Camera::render(hittable_list const&, char*)::{lambda()#1}>::_M_init_functor<Camera::render(hittable_list const&, char*)::{lambda()#1}>(std::_Any_data&, Camera::render(hittable_list const&, char*)::{lambda()#1}&&) [100]
                0.01    0.00  227819/227819      void std::_Function_base::_Base_manager<Camera::render(hittable_list const&, char*)::{lambda()#1}>::_M_create<Camera::render(hittable_list const&, char*)::{lambda()#1}>(std::_Any_data&, Camera::render(hittable_list const&, char*)::{lambda()#1}&&, std::integral_constant<bool, false>) [101]
                0.00    0.00  227014/687374      Camera::render(hittable_list const&, char*)::{lambda()#1}&& std::forward<Camera::render(hittable_list const&, char*)::{lambda()#1}>(std::remove_reference<Camera::render(hittable_list const&, char*)::{lambda()#1}>::type&) [304]
-----------------------------------------------
                0.01    0.00  227819/227819      void std::_Function_base::_Base_manager<Camera::render(hittable_list const&, char*)::{lambda()#1}>::_M_init_functor<Camera::render(hittable_list const&, char*)::{lambda()#1}>(std::_Any_data&, Camera::render(hittable_list const&, char*)::{lambda()#1}&&) [100]
[101]    1.2    0.01    0.00  227819         void std::_Function_base::_Base_manager<Camera::render(hittable_list const&, char*)::{lambda()#1}>::_M_create<Camera::render(hittable_list const&, char*)::{lambda()#1}>(std::_Any_data&, Camera::render(hittable_list const&, char*)::{lambda()#1}&&, std::integral_constant<bool, false>) [101]
                0.00    0.00  230319/687374      Camera::render(hittable_list const&, char*)::{lambda()#1}&& std::forward<Camera::render(hittable_list const&, char*)::{lambda()#1}>(std::remove_reference<Camera::render(hittable_list const&, char*)::{lambda()#1}>::type&) [304]
                0.00    0.00  218362/917125      Camera::render(hittable_list const&, char*)::{lambda()#1}*& std::_Any_data::_M_access<Camera::render(hittable_list const&, char*)::{lambda()#1}*>() [301]
-----------------------------------------------
                0.00    0.01  221847/221847      Camera::render(hittable_list const&, char*)::{lambda()#1}::operator()() const [9]
[102]    1.2    0.00    0.01  221847         Color::write_color(int, int, char*) [102]
                0.01    0.00  711356/711356      Interval::clamp(double) const [97]
                0.00    0.00  691680/691680      Color::linear_to_gamma(double) [303]
-----------------------------------------------
                0.01    0.00  208560/208560      Camera::ray_color(Ray const&, int, hittable_list const&) [12]
[103]    1.2    0.01    0.00  208560         operator+(Color const&, Color const&) [103]
                0.00    0.00  430446/1114175     Color::get_r() const [296]
                0.00    0.00  426550/1120277     Color::get_g() const [294]
                0.00    0.00  420939/1108224     Color::get_b() const [297]
                0.00    0.00  210914/1368230     Color::Color(double, double, double) [289]
-----------------------------------------------
                0.00    0.00     263/139556      dielectric::scatter(Ray const&, record_content const&, Color&, Ray&) const [177]
                0.00    0.00     545/139556      Metal::scatter(Ray const&, record_content const&, Color&, Ray&) const [153]
                0.00    0.00   27812/139556      Lambertian::scatter(Ray const&, record_content const&, Color&, Ray&) const [32]
                0.01    0.00  110936/139556      sphere::hit(Ray const&, Interval, hit_record&) const [30]
[104]    1.2    0.01    0.00  139556         Ray::get_time() const [104]
-----------------------------------------------
                              144232             std::__shared_count<(__gnu_cxx::_Lock_policy)2>::~__shared_count() <cycle 2> [310]
                0.00    0.00    3862/591637      std::__shared_count<(__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&) [66]
[105]    1.2    0.01    0.00  148094         std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release() <cycle 2> [105]
                0.00    0.00     511/511         std::_Sp_counted_ptr_inplace<bvh_node, std::allocator<bvh_node>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [517]
                0.00    0.00     485/485         std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [553]
                0.00    0.00     391/391         std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [583]
                0.00    0.00     391/391         std::_Sp_counted_ptr_inplace<Lambertian, std::allocator<Lambertian>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [582]
                0.00    0.00      75/75          std::_Sp_counted_ptr_inplace<Metal, std::allocator<Metal>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [648]
                0.00    0.00      75/75          std::_Sp_counted_ptr_inplace<Metal, std::allocator<Metal>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [647]
                0.00    0.00      19/19          std::_Sp_counted_ptr_inplace<dielectric, std::allocator<dielectric>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [766]
                0.00    0.00      19/19          std::_Sp_counted_ptr_inplace<dielectric, std::allocator<dielectric>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [765]
                                 511             std::_Sp_counted_ptr_inplace<bvh_node, std::allocator<bvh_node>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() <cycle 2> [518]
                                 485             std::_Sp_counted_ptr_inplace<sphere, std::allocator<sphere>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() <cycle 2> [554]
-----------------------------------------------
                0.01    0.00  475285/475285      Camera::render(hittable_list const&, char*)::{lambda()#1}* const& std::_Any_data::_M_access<Camera::render(hittable_list const&, char*)::{lambda()#1}*>() const [107]
[106]    1.2    0.01    0.00  475285         std::_Any_data::_M_access() const [106]
-----------------------------------------------
                0.00    0.01  467235/467235      std::_Function_base::_Base_manager<Camera::render(hittable_list const&, char*)::{lambda()#1}>::_M_get_pointer(std::_Any_data const&) [65]
[107]    1.2    0.00    0.01  467235         Camera::render(hittable_list const&, char*)::{lambda()#1}* const& std::_Any_data::_M_access<Camera::render(hittable_list const&, char*)::{lambda()#1}*>() const [107]
                0.01    0.00  475285/475285      std::_Any_data::_M_access() const [106]
-----------------------------------------------
                0.00    0.00       5/398597      Camera::initialize() [260]
                0.00    0.00      96/398597      sphere::sphere(Vec3 const&, double, std::shared_ptr<Material>) [194]
                0.00    0.00     476/398597      reflect(Vec3 const&, Vec3 const&) [195]
                0.00    0.00     484/398597      main [16]
                0.00    0.00    1167/398597      sphere::sphere(Vec3 const&, Vec3 const&, double, std::shared_ptr<Material>) [150]
                0.00    0.00  142253/398597      sphere::hit(Ray const&, Interval, hit_record&) const [30]
                0.00    0.01  254116/398597      Camera::get_ray(int, int) const [17]
[108]    1.2    0.00    0.01  398597         operator-(Vec3 const&, Vec3 const&) [108]
                0.00    0.00  828558/3450226     Vec3::get_z() const [62]
                0.00    0.00  409271/2201506     Vec3::Vec3(double, double, double) [72]
                0.00    0.00  847439/3696777     Vec3::get_x() const [95]
                0.00    0.00  844304/3932355     Vec3::get_y() const [287]
-----------------------------------------------
                0.00    0.01   23583/23583       hittable_list::hit(Ray const&, Interval, hit_record&) const [13]
[109]    1.0    0.00    0.01   23583         hit_record::operator=(hit_record const&) [109]
                0.00    0.01   25664/53029       std::shared_ptr<Material>::operator=(std::shared_ptr<Material> const&) [70]
-----------------------------------------------
                0.00    0.00       2/228003      Camera::initialize() [260]
                0.00    0.00     220/228003      dielectric::scatter(Ray const&, record_content const&, Color&, Ray&) const [177]
                0.00    0.00     434/228003      Metal::scatter(Ray const&, record_content const&, Color&, Ray&) const [153]
                0.00    0.01  227347/228003      Camera::ray_color(Ray const&, int, hittable_list const&) [12]
[110]    0.9    0.00    0.01  228003         unit_vector(Vec3 const&) [110]
                0.00    0.00  227080/227565      Vec3::get_length() const [131]
                0.00    0.00  220405/276099      operator/(Vec3 const&, double) [132]
-----------------------------------------------
                0.00    0.00      69/11746       bool __gnu_cxx::__ops::_Iter_comp_val<bool (*)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)>::operator()<__gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >, std::shared_ptr<hittable> >(__gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >, std::shared_ptr<hittable>&) [182]
                0.00    0.00    4238/11746       bool __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)>::operator()<std::shared_ptr<hittable>, __gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > > >(std::shared_ptr<hittable>&, __gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >) [89]
                0.00    0.00    7439/11746       bool __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)>::operator()<__gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > > >(__gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >) [71]
[111]    0.9    0.00    0.01   11746         bvh_node::box_x_compare(std::shared_ptr<hittable>, std::shared_ptr<hittable>) [111]
                0.00    0.01   23492/84640       std::shared_ptr<hittable>::shared_ptr(std::shared_ptr<hittable> const&) [57]
                0.00    0.00   11746/20917       bvh_node::box_compare(std::shared_ptr<hittable>, std::shared_ptr<hittable>, int) [151]
                0.00    0.00   23492/591637      std::shared_ptr<hittable>::~shared_ptr() <cycle 2> [362]
-----------------------------------------------
                0.00    0.00       1/486         hittable_list::hittable_list(std::shared_ptr<hittable>) [201]
                0.00    0.01     485/486         main [16]
[112]    0.8    0.00    0.01     486         hittable_list::add(std::shared_ptr<hittable>) [112]
                0.00    0.01     486/486         std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > >::push_back(std::shared_ptr<hittable> const&) [115]
                0.00    0.00     486/1386        aabb::aabb(aabb const&, aabb const&) [125]
                0.00    0.00     486/1089842     std::__shared_ptr_access<hittable, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const [35]
                0.00    0.00     485/42831       sphere::bounding_box() const [367]
                0.00    0.00       1/511         bvh_node::bounding_box() const [504]
